LABEL	SENTENCE
其他#捣乱	轮到我讲话了，你们停一下
其他#捣乱	还有多久轮到我
其他#捣乱	这个夏天，真心祝愿：大树庇护你，烈日让着你，微风向着你，暴雨躲着你，爱人由着你，邻居帮着你，朋友记着你，中奖500万的只有你
其他#捣乱	这个月我有空
其他#捣乱	这个礼拜都没时间
其他#捣乱	这个穷孩子无新衣服穿
其他#捣乱	这个穷孩子没有一件新衣服
其他#捣乱	这些矛盾在他心中乱碰，使他一天到晚的五脊六兽的不大好过
其他#捣乱	这是非主流事件
其他#捣乱	这本书好不好看
其他#捣乱	这本书很好看
其他#捣乱	这药非处方药
其他#捣乱	这里确实很大
其他#捣乱	迷路了，怎么办
其他#捣乱	送上一条解乏短信，愿你周一早晨精精神神，起床上班不再痛
其他#捣乱	送你一串祝福，浇灌你幸福的生活
其他#捣乱	选择一种兴趣，测测你在朋友眼里的形象
其他#捣乱	选择一种手机，测测你在朋友眼里的形象
其他#捣乱	那么，你觉得她漂亮吗
其他#捣乱	那件事怎么说来的
其他#捣乱	错不全在我
其他#捣乱	问候语：您好！欢迎光临，里面请，您请坐
其他#捣乱	问候远方的朋友：多一些开心，少一些烦恼，时时好心情。便用点滴的问候 想抚平你一点
其他#捣乱	阿姨
其他#捣乱	需要多少天才可以
其他#捣乱	需要等多久啊
其他#捣乱	非主流英语句子没意义
其他#捣乱	非也！我不喜欢这糖果
其他#捣乱	非勇敢非好汉，非泼辣非辣妹
其他#捣乱	非地震后，没有一栋房子不倒塌
其他#捣乱	非天仙非妖魔，确能长的如此美丽，世间甚是少见
其他#捣乱	非法入侵行为不值得提倡
其他#捣乱	非潘安非宋玉
其他#捣乱	非萝莉非萌妞
其他#捣乱	风吹散了蒲公英的思绪，把它的希望带到了远方；在哪里梦里有了生命力，在哪里渴望变得坚强；每一个执着的人啊，去奋斗吧，为了路上的远方
其他#捣乱	风面语：早上好、下午好、晚上好、您好、请多多指教、请多关照
其他#捣乱	香辣鸡翅好吃吗
其他#捣乱	鼓掌，鼓掌
其他#捣乱	﻿哎，又过了一天
其他#捣乱	﻿调戏
导购#不成交	不买了
导购#不成交	不买了咯
导购#不成交	不买了，不会
导购#不成交	不想买了
导购#不成交	不想买了···谢谢···
导购#不成交	好吧我不买了
导购#不成交	好吧我不在你这里买手机了
导购#不成交	好吧那么我不买了
导购#不成交	好吧那我换家店了
导购#不成交	好吧，我不买了
导购#不成交	好的我还是不买了
导购#不成交	并不想买
导购#不成交	我不买了
导购#不成交	我不买手机
导购#不成交	我不想买了
导购#不成交	我不想买了额
导购#不成交	我不想买手机了
导购#不成交	我不是很想买了
导购#不成交	真的不买
导购#不成交	算了我不买了
导购#不成交	算了我还是不买了
导购#不成交	算了，不买了
导购#不成交	那不买了
导购#开始	专门给老年人用的手机有吗
导购#开始	买个手机
导购#开始	买台手机玩玩
导购#开始	买手机
导购#开始	买手机呢
导购#开始	买手机咯
导购#开始	买手机啊
导购#开始	买手机啊........
导购#开始	买手机喽
导购#开始	什么手机比较好
导购#开始	介绍下新手机
导购#开始	你们这里有什么手机卖
导购#开始	你好 我想要买手机
导购#开始	你好我想买手机
导购#开始	你好我要买手机
导购#开始	你好！我想买手机
导购#开始	你好，我想买手机
导购#开始	你好，我是来买手机的
导购#开始	你好，我要买手机
导购#开始	你好，请问有什么手机
导购#开始	你好，这里有什么手机卖
导购#开始	你好，这里有什么手机卖吗
导购#开始	你好，这里有什么手机卖的
导购#开始	你帮我买手机吗
导购#开始	你有什么好手机介绍？
导购#开始	你有什么手机介绍？
导购#开始	你这有什么手机卖
导购#开始	你这里卖手机吗
导购#开始	你这里是不是有手机卖？
导购#开始	你这里是卖手机的吗
导购#开始	你这里有什么卖的
导购#开始	你这里有什么手机
导购#开始	你这里有什么手机卖
导购#开始	你这里有卖手机的是吗
导购#开始	你这里有手机卖吗
导购#开始	你这里有没有智能手机买
导购#开始	再来聊聊
导购#开始	卖不卖手机
导购#开始	原来的手机坏了，想换台新手机
导购#开始	哦，有什么手机推荐呢？
导购#开始	啊你好请问有什么手机
导购#开始	好再聊一聊手机
导购#开始	好吧，我来买手机
导购#开始	帮帮我选手机
导购#开始	帮我挑选个手机
导购#开始	帮我选一台手机
导购#开始	帮我选一款手机吧
导购#开始	怎么买手机
导购#开始	想买一台手机
导购#开始	想买手机
导购#开始	想买部手机
导购#开始	想你帮我推荐一部手机
导购#开始	我们继续把
导购#开始	我们继续聊
导购#开始	我们继续聊手机
导购#开始	我们聊手机
导购#开始	我们说点什么好
导购#开始	我们还是说说手机不
导购#开始	我再来一次
导购#开始	我再看看
导购#开始	我又想买手机了
导购#开始	我可以挑什么
导购#开始	我想买一台手机
导购#开始	我想买一款手机
导购#开始	我想买一部手机
导购#开始	我想买手机
导购#开始	我想买手机】
导购#开始	我想买手机啊
导购#开始	我想买手机！
导购#开始	我想买手机？
导购#开始	我想买新手机
导购#开始	我想和你聊天
导购#开始	我想换手机
导购#开始	我想看手机
导购#开始	我想看看你这里的手机
导购#开始	我想看看手机
导购#开始	我想给我妈妈买一部手机
导购#开始	我想要买手机
导购#开始	我想要买手机。
导购#开始	我想要手机
导购#开始	我是买手机的
导购#开始	我是来买手机的
导购#开始	我来买手机吧
导购#开始	我现在想换个手机
导购#开始	我要一台新手机
导购#开始	我要买个新手机
导购#开始	我要买几款手机
导购#开始	我要买手机
导购#开始	我要买手机,
导购#开始	我要买手机、
导购#开始	我要买手机呀
导购#开始	我要买手机啊
导购#开始	我要买新款的手机
导购#开始	我要买款手机
导购#开始	我要手机
导购#开始	我要看看手机
导购#开始	我要给我妈妈买个手机
导购#开始	我需要一台新手机
导购#开始	手机
导购#开始	手机怎么卖
导购#开始	手机有什么东西聊？
导购#开始	推荐一台手机给我
导购#开始	推荐一款手机给我吧
导购#开始	推荐一款新的手机
导购#开始	是聊手机
导购#开始	有什么好介绍的
导购#开始	有什么好手机推荐吗？
导购#开始	有什么手机
导购#开始	有什么手机介绍
导购#开始	有什么手机卖
导购#开始	有什么手机卖？
导购#开始	有什么手机可以买？
导购#开始	有什么手机可以介绍
导购#开始	有什么手机啊
导购#开始	有什么手机推荐一下
导购#开始	有什么手机推荐下
导购#开始	有什么手机比较好
导购#开始	有什么手机能卖给我
导购#开始	有什么手机能推荐
导购#开始	有什么手机？
导购#开始	有什么新款的手机
导购#开始	有什么比较好的手机
导购#开始	有手机吗
导购#开始	有没有手机啊
导购#开始	有没有比较好的手机
导购#开始	有那些手机
导购#开始	来一款手机
导购#开始	来一部手机
导购#开始	来买手机
导购#开始	直接给我推荐一台
导购#开始	看手机
导购#开始	看看先咯
导购#开始	看看手机呀
导购#开始	给我介绍一台手机吧
导购#开始	给我介绍款手机
导购#开始	给我妈妈买个手机
导购#开始	给我推荐一台
导购#开始	给我推荐一款手机
导购#开始	给我推荐手机吧
导购#开始	继续
导购#开始	聊手机吧
导购#开始	聊手机啊
导购#开始	聊手机嘛
导购#开始	聊点什么把
导购#开始	说说手机
导购#开始	请问有什么手机
导购#开始	请问，这里能买手机吗
导购#开始	购买
导购#开始	这里有什么手机
导购#开始	这里有手机吗
导购#开始	那看看手机咯
导购#开始	那继续啦
导购#开始	﻿我想买手机
导购#成交	不用，我买了
导购#成交	不错，我买了
导购#成交	不错，我要买他
导购#成交	买
导购#成交	买三个
导购#成交	买下吧
导购#成交	买买买
导购#成交	买了
导购#成交	买吧
导购#成交	买啊
导购#成交	买它了
导购#成交	买这个
导购#成交	买这款
导购#成交	买这款了
导购#成交	买这款吧
导购#成交	买这款手机
导购#成交	买这部
导购#成交	你刚刚推荐的东西挺好的，我都想要一个了
导购#成交	决定是他
导购#成交	决定是她
导购#成交	决定是它
导购#成交	决定是这部了
导购#成交	刚才那台
导购#成交	刚才那台呀
导购#成交	可以，买了
导购#成交	唉，买了买了
导购#成交	嗯嗯，我买了
导购#成交	嗯嗯，那就这个吧 谢谢你
导购#成交	嗯好的我就要这款了
导购#成交	嗯我要了
导购#成交	嗯，买
导购#成交	嗯，买了
导购#成交	嗯，很好，成交
导购#成交	嗯，我就买这款了
导购#成交	嗯，那我买了
导购#成交	够给力，我买了
导购#成交	好
导购#成交	好吧 那我就要它了
导购#成交	好吧 那我就要这台吧
导购#成交	好吧就要这个了
导购#成交	好吧我就要这部了
导购#成交	好吧我要了
导购#成交	好吧那么就要这部手机了
导购#成交	好吧那我就要这部了
导购#成交	好吧，买了
导购#成交	好吧，就要这个
导购#成交	好吧，就这个
导购#成交	好吧，就这个了
导购#成交	好吧，就这款
导购#成交	好吧，我就勉为其难地要地要了这款吧
导购#成交	好吧，我要买一部
导购#成交	好吧，我要买两个
导购#成交	好吧，那么我就要这部了
导购#成交	好吧，那买了
导购#成交	好吧，那就买这款
导购#成交	好吧，那就这款
导购#成交	好吧，那我就要这部了
导购#成交	好呀我就要这部了
导购#成交	好啊就要这部了
导购#成交	好啊，我就要这部了
导购#成交	好啦我就要刚才那部手机
导购#成交	好就要这款
导购#成交	好就这款
导购#成交	好我就要这台了
导购#成交	好我就要这部了
导购#成交	好我想要这部
导购#成交	好的就要这部了
导购#成交	好的就这个
导购#成交	好的我就买这部
导购#成交	好的我就要这部
导购#成交	好的我就要这部了
导购#成交	好的那就这部吧
导购#成交	好的那我就要这部
导购#成交	好的那我就要这部了
导购#成交	好的，就买这款了
导购#成交	好的，就要这台
导购#成交	好的，就要这款了
导购#成交	好的，就这款
导购#成交	好的，我就要这款
导购#成交	好的，我就要这部了！
导购#成交	好的，我要这款了
导购#成交	好的，那么我要买这部
导购#成交	好的，那我就要这部了
导购#成交	好的，那我要这部
导购#成交	好要三个
导购#成交	好那么我就要这款了
导购#成交	好那我就要这部了
导购#成交	好！我就要这款了！
导购#成交	好，买了
导购#成交	好，就它了
导购#成交	好，就它吧
导购#成交	好，就要他了
导购#成交	好，就要这款
导购#成交	好，就要这款了
导购#成交	好，就这款
导购#成交	好，就这款吧
导购#成交	好，我决定买了
导购#成交	好，给我这款
导购#成交	好，这款我要了
导购#成交	好，那就买这款
导购#成交	好，那就这款吧
导购#成交	好，那赶紧成交
导购#成交	对啊，买了
导购#成交	对，买这款
导购#成交	就买刚才那个
导购#成交	就买刚才那台
导购#成交	就买刚才那台呀
导购#成交	就买它
导购#成交	就买它了
导购#成交	就买它吧
导购#成交	就买这个了
导购#成交	就买这台了
导购#成交	就买这款
导购#成交	就买这款了
导购#成交	就买这款吧
导购#成交	就他了
导购#成交	就他吧
导购#成交	就她吧
导购#成交	就它了
导购#成交	就它吧
导购#成交	就是他了
导购#成交	就是她了
导购#成交	就是它了
导购#成交	就是它了吧
导购#成交	就是想要他
导购#成交	就是想要她
导购#成交	就是想要它
导购#成交	就是想要这台
导购#成交	就是要他
导购#成交	就是要她
导购#成交	就是要它
导购#成交	就是要这台
导购#成交	就是这台了
导购#成交	就要他了
导购#成交	就要她了
导购#成交	就要它了
导购#成交	就要它呀
导购#成交	就要这台了
导购#成交	就要这台把
导购#成交	就要这款
导购#成交	就要这款了
导购#成交	就要这款吧
导购#成交	就这个
导购#成交	就这个吧
导购#成交	就这个咯
导购#成交	就这台
导购#成交	就这台吧
导购#成交	就这手机
导购#成交	就这款
导购#成交	就这款了
导购#成交	就这款了，谢谢
导购#成交	就这款吧
导购#成交	就这部
导购#成交	属于我的了
导购#成交	带回家
导购#成交	很好我想要买这部
导购#成交	恩就要这部
导购#成交	恩恩，买了
导购#成交	恩恩，成交
导购#成交	恩我要买这部
导购#成交	恩，就这款了
导购#成交	想买的就是他
导购#成交	想买的就是她
导购#成交	想买的就是它
导购#成交	成交
导购#成交	成交了
导购#成交	我买
导购#成交	我买了
导购#成交	我买他了
导购#成交	我买它了
导购#成交	我买当前这部吧
导购#成交	我买这一部
导购#成交	我买这部了
导购#成交	我就买了
导购#成交	我就买他了
导购#成交	我就买她
导购#成交	我就买它了
导购#成交	我就买这台
导购#成交	我就买这台了
导购#成交	我就买这款
导购#成交	我就买这部了
导购#成交	我就想买刚才那台
导购#成交	我就要买这部
导购#成交	我就要刚才的呀
导购#成交	我就要刚才那台
导购#成交	我就要刚才那款
导购#成交	我就要这一部
导购#成交	我就要这款了
导购#成交	我就要这款吧
导购#成交	我就要这部了
导购#成交	我就要这部啦
导购#成交	我就要这部手机了
导购#成交	我想买
导购#成交	我想买这款
导购#成交	我想买这部
导购#成交	我想买这部手机
导购#成交	我想要买这部
导购#成交	我是说我要这部手机了
导购#成交	我要
导购#成交	我要一个
导购#成交	我要两个
导购#成交	我要买
导购#成交	我要买啊
导购#成交	我要买这一部
导购#成交	我要买这款
导购#成交	我要买这款手机
导购#成交	我要买这部
导购#成交	我要了
导购#成交	我要他了
导购#成交	我要刚才那部手机
导购#成交	我要她
导购#成交	我要它了
导购#成交	我要这个了
导购#成交	我要这台
导购#成交	我要这台了
导购#成交	我要这款
导购#成交	我还要再买这款
导购#成交	把他带回家
导购#成交	把他收回家
导购#成交	把她带回家
导购#成交	把她收回家
导购#成交	把它带回家
导购#成交	把它收回家
导购#成交	挑中是他了
导购#成交	挑中是她了
导购#成交	挑中是它了
导购#成交	挑中这台了
导购#成交	挑中这部了
导购#成交	挑中这部手机
导购#成交	收下了
导购#成交	收回家
导购#成交	敲定他
导购#成交	敲定她
导购#成交	敲定它
导购#成交	是我的
导购#成交	是我的了
导购#成交	正是买他
导购#成交	正是买她
导购#成交	正是买它
导购#成交	正是买这部
导购#成交	正是要他
导购#成交	正是要她
导购#成交	正是要它
导购#成交	正是要这部
导购#成交	没有了，买这款
导购#成交	没有了，我就要这台
导购#成交	相中是他
导购#成交	相中是她
导购#成交	相中是它
导购#成交	相中是这台了
导购#成交	相中是这部了
导购#成交	相中这部手机
导购#成交	算了我就要这部手机了
导购#成交	算了，买了吧
导购#成交	行了，就买它了
导购#成交	要一个
导购#成交	要一套
导购#成交	要三个
导购#成交	要两个
导购#成交	要两套
导购#成交	要两款
导购#成交	要了
导购#成交	要了他
导购#成交	要了她
导购#成交	要了它
导购#成交	要五个
导购#成交	要六个
导购#成交	要四个
导购#成交	要要要
导购#成交	要这个
导购#成交	要这台
导购#成交	要这款
导购#成交	要这种
导购#成交	要这部
导购#成交	说的好，我要这款了
导购#成交	还行，就这款了
导购#成交	这个好，必须买
导购#成交	这台
导购#成交	这款我要
导购#成交	这款我要了
导购#成交	那么我还是要这部
导购#成交	那买了
导购#成交	那买这款好了
导购#成交	那就买了
导购#成交	那就买了吧
导购#成交	那就买吧
导购#成交	那就买喽
导购#成交	那就买这款
导购#成交	那就买这款了
导购#成交	那就买这款吧
导购#成交	那就买这部吧
导购#成交	那就它吧
导购#成交	那就要上面那台
导购#成交	那就要他了
导购#成交	那就要它了
导购#成交	那就要这一台吧
导购#成交	那就要这个咯
导购#成交	那就要这款
导购#成交	那就这款
导购#成交	那就这款吧
导购#成交	那我买一部吧
导购#成交	那我买了
导购#成交	那我买了哦
导购#成交	那我就买它
导购#成交	那我就买这台
导购#成交	那我就要这款吧
导购#成交	那我就要这部了
导购#成交	﻿成交
导购#更换	买不起，换一款
导购#更换	再换一个
导购#更换	可惜了，换一个呗
导购#更换	我想换另一台
导购#更换	我想换另一款
导购#更换	我想要其他的
导购#更换	我想要其他的手机
导购#更换	我想要别的手机
导购#更换	我想要另一台手机
导购#更换	我想要另一款手机
导购#更换	我想要另一部手机
导购#更换	我要上一款
导购#更换	我要其他手机
导购#更换	我要其他的
导购#更换	我要别的
导购#更换	我要另一款
导购#更换	我要另一部手机
导购#更换	我要更好的
导购#更换	我说我要刚才的那部手机
导购#更换	我说的是我需要换一部新手机了
导购#更换	换一个
导购#更换	换一个手机
导购#更换	换一个给我吧
导购#更换	换一台
导购#更换	换一台手机
导购#更换	换一款
导购#更换	换一款吧
导购#更换	换一款呗
导购#更换	换一款手机
导购#更换	换一款新的把
导购#更换	换一款来看看
导购#更换	换一部吧
导购#更换	换其他的
导购#更换	换其他的看看
导购#更换	推荐其他的手机给我吧
导购#更换	推荐别的可以吗
导购#更换	推荐别的给我吧
导购#更换	推荐另一台吧
导购#更换	推荐另一部
导购#更换	更换一台可以吗
导购#更换	有更好的吗？
导购#更换	有更好的推荐码
导购#更换	有更好的推荐码完
导购#更换	给我另一部手机
导购#更换	给我推荐其他的手机
导购#更换	给我看另一台手机吧
导购#更换	给我看另一款手机吧
导购#更换	还有其他手机吗
导购#更换	还有其他款式的吗
导购#更换	还有其他的吗
导购#更换	还有其他的手机吗
导购#更换	还有其他类型的吗
导购#更换	还有别的吗
导购#更换	还有别的手机吗
导购#更换	还有别的款式吗
导购#更换	还有别的类型吗
导购#更换	还有另一台吗
导购#更换	还有另一款吗
导购#更换	还有另一部吗
导购#更换	还有吗
导购#更换	还有更好的么
导购#更换	还行，有更好的么
导购#更换	那换一款
导购#更换	那换一部吧
导购#更换	麻烦推荐其他的给我
导购#更换	﻿换一款吧
导购#疑问	不好意思，你刚才说的话,我还听不懂。能换个说法吗，亲？
导购#疑问	你刚刚说的是怎么回事啊
导购#疑问	你刚刚说的话很莫名其妙诶
导购#疑问	听不懂
导购#疑问	啥意思
导购#疑问	对不起我没挺清楚您说的话，请再重复一遍好吗
导购#疑问	怎么会
导购#疑问	我听不懂你说的话
导购#疑问	能再说一遍么
导购#疑问	莫名其妙的
导购#结束	88
导购#结束	886
导购#结束	88～
导购#结束	一路顺风
导购#结束	下次再和你聊，我们下次接着聊吧
导购#结束	下次再好好聊聊
导购#结束	下次再来吧
导购#结束	下次再聊
导购#结束	下次再见
导购#结束	下次聊
导购#结束	下次见
导购#结束	不买了，再见
导购#结束	不买了，去洗澡先
导购#结束	不了，再见
导购#结束	不和你玩了
导购#结束	不和你聊了，再见！
导购#结束	不和你说了
导购#结束	不好意思，我现在就得走
导购#结束	不早了
导购#结束	不看了
导购#结束	不聊了
导购#结束	不说了
导购#结束	不说了，再见
导购#结束	不跟你玩了
导购#结束	不送你啦
导购#结束	不送啦
导购#结束	与你这次谈话非常愉快
导购#结束	亲爱的，晚安
导购#结束	今天聊到这里先把
导购#结束	你好再见
导购#结束	你忙吧，改天再聊
导购#结束	保持联系
导购#结束	再聊
导购#结束	再见
导购#结束	再见~
导购#结束	再见了
导购#结束	再见咯
导购#结束	再见啦
导购#结束	再见！
导购#结束	再见，不买了
导购#结束	再见，小心点
导购#结束	再见，当心点
导购#结束	再见，请留步
导购#结束	再见，谢谢
导购#结束	别忘了我们的约会,明天见吧
导购#结束	到了再给我打电话
导购#结束	到了应该离开的时候了
导购#结束	午安
导购#结束	吃饭去了先
导购#结束	后会有期，朋友
导购#结束	告别语：再见、欢迎再来、祝您一路顺风、请再来
导购#结束	哈哈再见
导购#结束	哈哈好的再见
导购#结束	嗯嗯再见
导购#结束	嗯嗯，拜拜
导购#结束	嗯嗯，晚安
导购#结束	嗯，拜拜
导购#结束	回头见
导购#结束	天下没有不散的筵席
导购#结束	天色晚了，我得马上动身了
导购#结束	天越来越黑，我得走了
导购#结束	天黑了，我得走了
导购#结束	失陪了
导购#结束	好再见
导购#结束	好吧再见
导购#结束	好吧该睡觉了
导购#结束	好吧，我敲论文了，你自己慢慢玩哈～～
导购#结束	好吧，谢谢你的推荐，再见
导购#结束	好吧，谢谢晚安
导购#结束	好哒，拜拜！
导购#结束	好梦
导购#结束	好的再见
导购#结束	好的，再见
导购#结束	好的，拜拜
导购#结束	完了再见
导购#结束	对不起，我得赶快走
导购#结束	就这样
导购#结束	就这样吧
导购#结束	希望我们以后能经常保持联络
导购#结束	希望我们明天就能相逢
导购#结束	常联系
导购#结束	待会儿见
导购#结束	很感谢您费时和我畅谈，我该告辞了
导购#结束	恩再见
导购#结束	恩，拜拜
导购#结束	我不和你玩了
导购#结束	我不和你说了
导购#结束	我不想买了，再见
导购#结束	我们可以明天继续谈
导购#结束	我们对您的关照，谨致谢意
导购#结束	我们就此别过
导购#结束	我们就谈到这里，你看怎么样
导购#结束	我们改天再解决这一争论好吗
导购#结束	我们要暂时分别了
导购#结束	我们过些时候再聊
导购#结束	我会再打电话给你的
导购#结束	我先去洗澡了
导购#结束	我先走了
导购#结束	我得赶末班车回城
导购#结束	我想我们这样也谈不出什么名堂来了
导购#结束	我想我最好现在就走。我们就此告别吧
导购#结束	我是说拜拜啦
导购#结束	我有事先忙
导购#结束	我期待着你的消息
导购#结束	我现在必须结束我们的谈话了
导购#结束	我的朋友正准备走，我得去送他
导购#结束	我真的要走了
导购#结束	我舍不得你走，但是你要走我也没法挽留，只能说声“一路顺风”
导购#结束	我要去吃饭了
导购#结束	我要去忙其他事了
导购#结束	我要告辞了
导购#结束	我要说的都说完了
导购#结束	我要走了，不知道下次什么时候再见
导购#结束	我要走了，我要迟到了
导购#结束	我走了
导购#结束	我走啦
导购#结束	我赶时间先走了
导购#结束	我非常渴望以后有机会能和你在网上聊天
导购#结束	抱歉，我不得不走了
导购#结束	拜把有
导购#结束	拜拜
导购#结束	拜拜了
导购#结束	拜拜，不买了
导购#结束	撤了。先撤了
导购#结束	明天见
导购#结束	是我该走的时候了，谢谢您陪我
导购#结束	晚安
导购#结束	晚安。我睡了
导购#结束	晚安，祝好梦
导购#结束	来也匆匆，去也匆匆，期待下一次重逢
导购#结束	没什么事了
导购#结束	没什么事我就先走了
导购#结束	没想到已这么晚了，我得走
导购#结束	没有了，拜拜
导购#结束	洗洗睡了
导购#结束	火车八点开，我恐怕现在得快点走
导购#结束	真对不起，你们再聊，我不得不先走一步了
导购#结束	祝好梦
导购#结束	算了我不想买了，再见
导购#结束	算了，拜拜
导购#结束	说再见呢
导购#结束	请原谅给你添麻烦了
导购#结束	请珍重
导购#结束	请见谅，我不得不先告辞了
导购#结束	谢啦，再见
导购#结束	谢谢光临，希望下次还能为您服务
导购#结束	走了
导购#结束	走了，去吃饭了
导购#结束	走啦
导购#结束	路上小心，注意车辆
导购#结束	还有什么需要，再打电话联系我
导购#结束	这我们以后再谈
导购#结束	这样，好吧那我走了
导购#结束	这段是回顾用的，拜拜
导购#结束	那好吧，再见了
导购#结束	那我们就下周再见吧
导购#结束	﻿晚安
导购#结束	：） 再见
导购#详情	什么手机
导购#详情	介绍一下
导购#详情	介绍一下这款
导购#详情	介绍下
导购#详情	介绍下手机
导购#详情	介绍下详情
导购#详情	你说吧
导购#详情	你这里卖什么牌子的手机
导购#详情	具体一点
导购#详情	具体介绍下
导购#详情	具体怎样
导购#详情	具体点
导购#详情	具体点讲
导购#详情	可不可以给我介绍一下这部手机
导购#详情	听听
导购#详情	哪个品牌好点
导购#详情	怎样
导购#详情	我不懂这些，你给我讲讲
导购#详情	我问你有什么类型的手机
导购#详情	所以你给我哪部啊
导购#详情	有什么
导购#详情	有什么款
导购#详情	有什么类型的
导购#详情	有哪些
导购#详情	有啥手机
导购#详情	有好的介绍吗
导购#详情	比如说？
导购#详情	详细介绍下
导购#详情	详细点
导购#详情	详细点讲
导购#详情	说
导购#详情	说清楚点
导购#详情	请问有担心的手机吗
导购#详情	这手机好用吗
导购#详情	这款买的人多吗
导购#详情	这款介绍一下
导购#详情	这部怎样
导购#详情	﻿介绍下
捣乱#骂人	2B
捣乱#骂人	2b
捣乱#骂人	丫的
捣乱#骂人	二逼
捣乱#骂人	人渣
捣乱#骂人	低能
捣乱#骂人	低能儿
捣乱#骂人	你个屌丝
捣乱#骂人	你个狗日的
捣乱#骂人	你丫的
捣乱#骂人	你他妈废话啊
捣乱#骂人	你们住嘴
捣乱#骂人	你们闭嘴
捣乱#骂人	你傻吗
捣乱#骂人	你好屌
捣乱#骂人	你好逗比
捣乱#骂人	你妈逼
捣乱#骂人	你妹
捣乱#骂人	你妹啊，明明不是我
捣乱#骂人	你有病啊
捣乱#骂人	你有病啊，前言不搭后语的
捣乱#骂人	你有病？
捣乱#骂人	你真逗逼
捣乱#骂人	傻逼
捣乱#骂人	傻逼啊你
捣乱#骂人	傻逼，听不懂我刚刚说什么了啊
捣乱#骂人	八嘎牙路
捣乱#骂人	去你的
捣乱#骂人	去死、去死、去死
捣乱#骂人	去死把
捣乱#骂人	变态
捣乱#骂人	变态，老是讲那些东西
捣乱#骂人	句中的否定词没有作谓语中心语
捣乱#骂人	叼你老母
捣乱#骂人	妈B
捣乱#骂人	妈的
捣乱#骂人	妈逼
捣乱#骂人	妹的
捣乱#骂人	尼玛
捣乱#骂人	尼玛，我对你无语了
捣乱#骂人	屌
捣乱#骂人	屌丝
捣乱#骂人	干死你
捣乱#骂人	废话
捣乱#骂人	废话不要讲那么多，给点实际的
捣乱#骂人	弱智
捣乱#骂人	我勒个去
捣乱#骂人	我去
捣乱#骂人	我插
捣乱#骂人	我现在不想听你讲话，给我滚
捣乱#骂人	我草
捣乱#骂人	我问你麻痹
捣乱#骂人	擦
捣乱#骂人	有病
捣乱#骂人	有病，不买了
捣乱#骂人	杀马特
捣乱#骂人	流氓
捣乱#骂人	流氓，能说点好听的么
捣乱#骂人	混蛋
捣乱#骂人	混账
捣乱#骂人	滚
捣乱#骂人	滚开
捣乱#骂人	滚滚滚
捣乱#骂人	滚犊子
捣乱#骂人	滚蛋
捣乱#骂人	煞笔
捣乱#骂人	狗日的
捣乱#骂人	神经
捣乱#骂人	神经病
捣乱#骂人	给我滚
捣乱#骂人	翻滚吧牛宝宝
捣乱#骂人	臭鹏说你傻逼了
捣乱#骂人	艹草
捣乱#骂人	草
捣乱#骂人	莫名其妙的
捣乱#骂人	贱人，住嘴
捣乱#骂人	贱人，你刚刚说什么来着
捣乱#骂人	逗逼
捣乱#骂人	都给我住嘴
捣乱#骂人	闭嘴
捣乱#骂人	靠
捣乱#骂人	靠靠靠
捣乱#骂人	靠，讲的话那么难听
捣乱#骂人	顶顶顶、顶顶顶、顶顶顶
捣乱#骂人	麻痹
捣乱#骂人	﻿混蛋
表态#不满	一般般
表态#不满	一般般你
表态#不满	下次不来了
表态#不满	不买了我很生气
表态#不满	不合意
表态#不满	不合胃口
表态#不满	不合适
表态#不满	不喜欢
表态#不满	不喜欢这一款
表态#不满	不喜欢这个
表态#不满	不喜欢这台
表态#不满	不喜欢这台手机
表态#不满	不喜欢这款
表态#不满	不喜欢这款手机
表态#不满	不喜欢这种
表态#不满	不太合意
表态#不满	不太合胃口
表态#不满	不太合适
表态#不满	不太满意
表态#不满	不好
表态#不满	不开心
表态#不满	不想说了
表态#不满	不满意
表态#不满	不然还想怎样
表态#不满	不理你了
表态#不满	不给好评了
表态#不满	为什么要那么久
表态#不满	也是醉了
表态#不满	什么鬼
表态#不满	今晚很不开心
表态#不满	他确实令人讨厌
表态#不满	你不该来到这个世界上
表态#不满	你们好过分
表态#不满	你们给我安静点
表态#不满	你叫什么，我要投诉你
表态#不满	你好坑爹
表态#不满	你好笨
表态#不满	你很烦哎
表态#不满	你怎么那么笨
表态#不满	你真笨
表态#不满	你还想怎样
表态#不满	你都没推荐给我
表态#不满	保持安静，不许讲话
表态#不满	停下来听我讲句话行不行
表态#不满	停停停
表态#不满	停，怎么把我给忘了
表态#不满	卧槽，那该怎样
表态#不满	受不了
表态#不满	哈哈你真笨
表态#不满	哎呀呀，有种再说一句
表态#不满	坑爹
表态#不满	够了
表态#不满	够了！刚才的话把我惹火了
表态#不满	大家视你为仇敌
表态#不满	太差了
表态#不满	好伤人的话啊
表态#不满	好烦
表态#不满	好过分
表态#不满	安静，安静
表态#不满	差劲
表态#不满	差评
表态#不满	很不满意
表态#不满	心情不好
表态#不满	快住口
表态#不满	感觉你服务不好
表态#不满	我不好
表态#不满	我不开心
表态#不满	我对你十分无语，不想再听你说话了
表态#不满	我生气了
表态#不满	我要投诉你
表态#不满	我跟你进行不下去了
表态#不满	无语
表态#不满	是你在调皮好吗？！不过就是想要买个手机。。。
表态#不满	没想象中的好
表态#不满	真是无语了
表态#不满	糟糕
表态#不满	给不给我走
表态#不满	给差评
表态#不满	过分
